PLAYER_NAME,OVR,PROGRAM,TEAM,PRICE,AWA,BTK,BSK,PBK,PRC,POS_CB,POS_DT,POS_FB,POS_FS,POS_HB,POS_K,POS_LE,POS_LG,POS_LOLB,POS_LT,POS_MLB,POS_P,POS_QB,POS_RE,POS_RG,POS_ROLB,POS_RT,POS_SS,POS_TE,POS_WR,AWA SQUARED,BTK SQUARED,PBK SQUARED,TAK SQUARED,AGI SQUARED,SPD SQUARED,RT_PBK,HB_PBK,HB_BTK,TE_STR,WR_ACC,WR_CIT,LE_FMV,DT_BSH,DT_PRC,DT_TAK,RE_STR,LOLB_PUR,MLB_POW,MLB_PUR,CB_PRC,CB_MCV,FS_ZCV,K_KAC,P_KAC,Actual,Predicted,Discrepancy
Austin Hooper,89,Football Outsiders,Atlanta Falcons,44600,91.0,62.0,10.0,72.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8281.0,3844.0,5184.0,576.0,6561.0,6400.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44600.00000000003,55883.41242518794,11283.412425187911
Jason Elam,89,Theme Diamonds,Denver Broncos,67600,84.0,16.0,10.0,20.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056.0,256.0,400.0,441.0,2704.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,67599.99999999999,67269.39179894961,-330.6082010503742
Lamar Jackson,90,Team of the Week,Baltimore Ravens,121000,81.0,84.0,94.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6561.0,7056.0,100.0,625.0,8281.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121000.0,80898.54051454383,-40101.45948545617
D.J. Reader,89,Heavyweights,Houston Texans,45000,90.0,10.0,10.0,34.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100.0,100.0,1156.0,7396.0,3481.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,90.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44999.999999999985,54420.73283851211,9420.732838512122
David Carr,89,Theme Diamonds,Houston Texans,55800,88.0,40.0,61.0,15.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7744.0,1600.0,225.0,729.0,5041.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55800.000000000015,46744.68198738845,-9055.318012611562
Ty Law,90,Legends,New England Patriots,60900,90.0,58.0,22.0,45.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100.0,3364.0,2025.0,4624.0,7225.0,7225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,88.0,0.0,0.0,0.0,60900.00000000004,69306.50671880634,8406.506718806304
Cameron Wake,89,Veterans,Tennessee Titans,45000,87.0,15.0,10.0,35.0,87.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7569.0,225.0,1225.0,6400.0,7225.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44999.999999999985,51646.102280343024,6646.102280343039
Michael Strahan,89,Legends,New York Giants,42100,87.0,35.0,15.0,45.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.0,1225.0,2025.0,7225.0,5476.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42100.00000000001,44111.36255920091,2011.3625592009048
Derek Carr,90,Ultimate Kickoff,Oakland Raiders,80400,88.0,60.0,46.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7744.0,3600.0,100.0,100.0,6084.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80400.00000000004,59724.52041582966,-20675.47958417038
Howie Long,89,Legends,Oakland Raiders,42600,90.0,20.0,20.0,45.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8100.0,400.0,2025.0,7225.0,4096.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,55268.49935599899,12668.499355998953
Golden Tate III,89,Veterans,New York Giants,44400,88.0,84.0,14.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7744.0,7056.0,361.0,100.0,8649.0,7569.0,0.0,0.0,0.0,0.0,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44399.99999999998,65877.09094731808,21477.090947318102
Dwight Freeney,90,Legends,Indianapolis Colts,62100,88.0,38.0,12.0,45.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7744.0,1444.0,2025.0,6724.0,6400.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62100.00000000003,61861.925742101106,-238.07425789892295
Bryan Bulaga,89,Heavyweights,Green Bay Packers,50400,94.0,10.0,10.0,87.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8836.0,100.0,7569.0,225.0,4225.0,3481.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50399.999999999985,69304.21284094578,18904.212840945795
Kevin Mawae,90,Legends,New York Jets,76800,88.0,17.0,17.0,87.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,289.0,7569.0,484.0,4356.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76800.00000000004,58011.60714336861,-18788.392856631435
Deuce McAllister,89,Theme Diamonds,New Orleans Saints,65000,86.0,87.0,41.0,59.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7396.0,7569.0,3481.0,1024.0,6561.0,7056.0,0.0,59.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.00000000002,70881.04792859363,5881.047928593609
Ed Reed,89,Legends,Baltimore Ravens,42900,87.0,84.0,28.0,45.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7569.0,7056.0,2025.0,5929.0,7396.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42899.99999999998,53812.48861023024,10912.488610230263
Larry Allen,89,Legends,Dallas Cowboys,46100,84.0,15.0,15.0,84.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7056.0,225.0,7056.0,784.0,3249.0,3721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46099.999999999985,35574.180852332036,-10525.81914766795
Chris McAlister,89,Theme Diamonds,Baltimore Ravens,70600,88.0,58.0,15.0,35.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,3364.0,1225.0,4624.0,6889.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,87.0,0.0,0.0,0.0,70600.00000000001,51725.6488937403,-18874.351106259717
Marvin Harrison,89,Legends,Indianapolis Colts,43100,88.0,74.0,20.0,24.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7744.0,5476.0,576.0,256.0,7569.0,7921.0,0.0,0.0,0.0,0.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43099.99999999996,59166.07490790966,16066.074907909693
Adam Timmerman,89,Theme Diamonds,Los Angeles Rams,65500,88.0,23.0,23.0,86.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7744.0,529.0,7396.0,784.0,3481.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65499.999999999956,43330.502329346906,-22169.49767065305
Brandon Linder,89,Ultimate Kickoff,Jacksonville Jaguars,93300,87.0,10.0,10.0,86.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.0,100.0,7396.0,529.0,3136.0,3249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93300.00000000004,39559.46159567363,-53740.53840432641
Malik Jackson,89,Flashbacks,Denver Broncos,43400,88.0,10.0,10.0,35.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,100.0,1225.0,8100.0,4225.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,88.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43399.99999999999,55607.34478345717,12207.344783457178
Marcus Allen,89,Legends,Oakland Raiders,43300,85.0,83.0,44.0,60.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7225.0,6889.0,3600.0,2025.0,7569.0,7569.0,0.0,60.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43300.000000000015,73225.77205190272,29925.772051902706
Demario Davis,90,Flashbacks,New York Jets,64000,93.0,15.0,10.0,35.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8649.0,225.0,1225.0,7225.0,5929.0,6724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000.00000000002,82752.54705940753,18752.54705940751
Emmanuel Ogbah,89,Heavyweights,Kansas City Chiefs,44900,90.0,10.0,10.0,35.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8100.0,100.0,1225.0,7921.0,5929.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44899.99999999999,58959.5689165981,14059.56891659811
Ben Roethlisberger,89,Flashbacks,Pittsburgh Steelers,44600,90.0,60.0,80.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8100.0,3600.0,100.0,1369.0,4096.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44600.00000000003,58765.639765546846,14165.639765546817
James Burgess Jr,89,Football Outsiders,New York Jets,40400,86.0,10.0,10.0,35.0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7396.0,100.0,1225.0,8281.0,7056.0,7225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,90.0,0.0,0.0,0.0,0.0,0.0,40400.0,59368.641594951216,18968.641594951216
Alshon Jeffery,90,Flashbacks,Chicago Bears,62900,88.0,69.0,12.0,40.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7744.0,4761.0,1600.0,625.0,7225.0,7396.0,0.0,0.0,0.0,0.0,83.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62900.00000000005,56968.31447805637,-5931.685521943684
Trae Waynes,89,Blitz,Minnesota Vikings,56600,84.0,45.0,10.0,25.0,84.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7056.0,2025.0,625.0,2601.0,7225.0,8649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,83.0,0.0,0.0,0.0,56600.00000000004,43182.46893586569,-13417.531064134346
Mitchell Trubisky,89,Zero Chill,Chicago Bears,45000,84.0,75.0,88.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7056.0,5625.0,100.0,625.0,7569.0,7056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44999.999999999985,63065.53985281803,18065.539852818045
Anthony Castonzo,90,Zero Chill,Indianapolis Colts,60800,91.0,10.0,10.0,80.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8281.0,100.0,6400.0,1024.0,5476.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60800.000000000044,69585.07962928592,8785.079629285872
Shannon Sharpe,89,Legends,Denver Broncos,42000,85.0,73.0,25.0,70.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7225.0,5329.0,4900.0,2025.0,5929.0,6241.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41999.99999999998,57153.08286714394,15153.08286714396
Maurkice Pouncey,89,Heavyweights,Pittsburgh Steelers,46400,91.0,10.0,10.0,83.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8281.0,100.0,6889.0,625.0,4356.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46399.99999999998,51557.2366027939,5157.236602793921
Jerome Baker,89,Blitz,Miami Dolphins,55800,84.0,23.0,10.0,35.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7056.0,529.0,1225.0,7744.0,7056.0,7744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55800.000000000015,48961.378935588786,-6838.621064411229
Reggie White,90,Legends,Philadelphia Eagles,65000,89.0,35.0,15.0,45.0,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,1225.0,2025.0,7569.0,4624.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.00000000002,56155.65077389194,-8844.349226108083
Noah Fant,89,Football Outsiders,Denver Broncos,49600,87.0,63.0,10.0,60.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7569.0,3969.0,3600.0,961.0,7744.0,7744.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49599.99999999999,52892.67198761947,3292.6719876194766
Rob Ninkovich,89,Theme Diamonds,New England Patriots,93800,89.0,29.0,15.0,45.0,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,841.0,2025.0,7744.0,5929.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93799.99999999994,48366.470461760895,-45433.52953823905
Marcus Peters,89,Flashbacks,Kansas City Chiefs,44000,88.0,56.0,10.0,25.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,3136.0,625.0,3481.0,7744.0,7569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0,0.0,0.0,44000.0,55797.80387443491,11797.80387443491
Matthew Judon,90,MUT Heroes,Baltimore Ravens,77900,84.0,10.0,10.0,35.0,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7056.0,100.0,1225.0,7569.0,5929.0,6241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77899.99999999996,52810.188248378225,-25089.81175162173
Jordan Gross,89,Theme Diamonds,Carolina Panthers,75000,88.0,35.0,35.0,89.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7744.0,1225.0,7921.0,625.0,3844.0,3969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74999.99999999996,49390.57781676641,-25609.422183233546
Trey Flowers,89,Flashbacks,New England Patriots,45400,89.0,10.0,10.0,35.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7921.0,100.0,1225.0,7396.0,5476.0,5476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45399.99999999999,57814.03877884542,12414.038778845425
Tim Jernigan,89,NFL Playoffs,Philadelphia Eagles,42600,88.0,10.0,10.0,35.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,100.0,1225.0,7396.0,4489.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,88.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,54698.45272077258,12098.45272077254
Da'Ron Payne,90,MUT Heroes,Washington Redskins,70300,87.0,22.0,10.0,35.0,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.0,484.0,1225.0,7225.0,3844.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,87.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70299.99999999999,58268.71753215082,-12031.282467849167
Donald Driver,89,Theme Diamonds,Green Bay Packers,68100,88.0,83.0,13.0,43.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7744.0,6889.0,1849.0,784.0,7056.0,7569.0,0.0,0.0,0.0,0.0,87.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68099.99999999994,53948.597200871176,-14151.402799128766
Dion Dawkins,89,NFL Playoffs,Buffalo Bills,42600,91.0,10.0,10.0,84.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8281.0,100.0,7056.0,441.0,5041.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,57705.91609497759,15105.916094977554
Riley Reiff,89,NFL Playoffs,Minnesota Vikings,42600,95.0,10.0,10.0,86.0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9025.0,100.0,7396.0,484.0,4096.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,69061.88488436442,26461.884884364386
Demaryius Thomas,89,Legends,Denver Broncos,41600,92.0,70.0,12.0,41.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8464.0,4900.0,1681.0,144.0,6889.0,7056.0,0.0,0.0,0.0,0.0,83.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41600.000000000015,54490.61668004975,12890.616680049738
Mike Daniels,88,Zero Chill,Detroit Lions,30300,88.0,10.0,10.0,35.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7744.0,100.0,1225.0,7396.0,5041.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30299.999999999975,45247.85271409272,14947.852714092744
Eric Kendricks,88,Zero Chill,Minnesota Vikings,30000,91.0,17.0,10.0,35.0,91.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8281.0,289.0,1225.0,7225.0,6400.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,87.0,0.0,0.0,0.0,0.0,0.0,30000.000000000007,50571.77692733787,20571.776927337865
Michael Pierce,89,Heavyweights,Baltimore Ravens,44900,89.0,10.0,10.0,34.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,100.0,1156.0,6241.0,4096.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,89.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44899.99999999999,52219.82184526767,7319.821845267674
Patrick Surtain,89,Legends,Miami Dolphins,42400,89.0,40.0,22.0,45.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,1600.0,2025.0,3600.0,7396.0,7396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,0.0,0.0,42399.99999999998,53072.55490969359,10672.554909693608
A.J. Johnson,88,Football Outsiders,Denver Broncos,30600,81.0,10.0,10.0,35.0,81.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6561.0,100.0,1225.0,8649.0,6241.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,89.0,0.0,0.0,0.0,0.0,0.0,30600.00000000001,30416.13889897379,-183.86110102622115
Keith Bulluck,88,Legends,Tennessee Titans,30300,87.0,47.0,18.0,45.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7569.0,2209.0,2025.0,7056.0,6400.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30299.999999999975,39680.69159259636,9380.691592596388
Darnell Dockett,89,Legends,Arizona Cardinals,42600,87.0,30.0,18.0,45.0,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7569.0,900.0,2025.0,7225.0,4624.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,48686.299958372634,6086.299958372598
Vonn Bell,89,NFL Playoffs,New Orleans Saints,43600,91.0,37.0,10.0,15.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8281.0,1369.0,225.0,6400.0,7225.0,7744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43600.000000000015,62180.52384053298,18580.523840532966
Zach Cunningham,89,NFL Playoffs,Houston Texans,42600,89.0,12.0,10.0,35.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7921.0,144.0,1225.0,7744.0,7225.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,88.0,0.0,0.0,0.0,0.0,0.0,42600.00000000004,65776.94751957637,23176.94751957633
Corey Linsley,88,Football Outsiders,Green Bay Packers,35000,89.0,10.0,10.0,84.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,100.0,7056.0,361.0,3969.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34999.99999999997,39563.25378450009,4563.253784500121
Pierre Desir,89,Team of the Week,Indianapolis Colts,56300,88.0,46.0,10.0,25.0,88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7744.0,2116.0,625.0,4489.0,7921.0,7744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,77.0,0.0,0.0,0.0,56300.00000000004,48481.97510805454,-7818.024891945497
Dallas Clark,88,Legends,Indianapolis Colts,31600,90.0,74.0,20.0,52.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8100.0,5476.0,2704.0,1296.0,5929.0,6400.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31599.999999999993,42409.66337251847,10809.66337251848
Sheldon Rankins,89,Heavyweights,New Orleans Saints,44000,89.0,10.0,10.0,34.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.0,100.0,1156.0,7396.0,5625.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,89.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,56678.480176340345,12678.480176340345
Shaq Mason,89,Heavyweights,New England Patriots,44900,87.0,10.0,10.0,84.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7569.0,100.0,7056.0,841.0,3969.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44899.99999999999,43303.2834380126,-1596.7165619873922
Antwaan Randle El,88,Theme Diamonds,Pittsburgh Steelers,63000,87.0,83.0,76.0,35.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7569.0,6889.0,1225.0,625.0,7921.0,7396.0,0.0,0.0,0.0,0.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.00000000004,62249.316372705616,-750.6836272944201
